objectID,accessionNumber,additionalImages,artistAlphaSort,artistBeginDate,artistDisplayBio,artistDisplayName,artistEndDate,artistNationality,artistPrefix,artistRole,artistSuffix,city,classification,constituents,country,county,creditLine,culture,department,dimensions,dynasty,excavation,geographyType,isHighlight,isPublicDomain,linkResource,locale,locus,medium,metadataDate,objectBeginDate,objectDate,objectEndDate,objectName,objectURL,period,portfolio,primaryImage,primaryImageSmall,region,reign,repository,rightsAndReproduction,river,state,subregion,tags,title
3098,"65.71a, b",[],Boston and Sandwich Glass Company,1825,"American, 1825–1888, Sandwich, Massachusetts",Boston & Sandwich Glass Company,1888,,Possibly,Maker,,,Glass,"[{'role': 'Maker', 'name': 'Possibly Boston &amp; Sandwich Glass Company'}]",United States,,"Gift of Mrs. John R. Sheehan, 1965",American,The American Wing,H. 10 1/2 in. (26.7 cm); Diam. 4 7/16 in. (11.3 cm),,,Made in,FALSE,TRUE,,,,Blown molded lead glass,2019-04-06T05:50:53.5Z,1820,1820–40,1840,Decanter,https://www.metmuseum.org/art/collection/search/3098,,,https://images.metmuseum.org/CRDImages/ad/original/182247.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/182247.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,['Utilitarian Objects'],Decanter
3099,12.108,[],,,,,,,,,,,Natural Substances,,United States,Rockingham County,"Gift of Miss Emma F. Goodwin, 1912",American,The American Wing,13 5/8 x 8 3/16 in. (34.6 x 20.8 cm),,,Made in,FALSE,TRUE,,,,Parchment paper,2019-04-06T05:50:54.58Z,1825,1825,1825,Manuscript,https://www.metmuseum.org/art/collection/search/3099,,,https://images.metmuseum.org/CRDImages/ad/original/13303.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/13303.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,New Hampshire,,['Manuscripts'],"Manuscript Deed for Shaw Homestead, Kensington, New Hampshire"
3100,11.87.89,[],,,,,,,,,,,Ceramics,,Mexico,,"Gift of Mrs. Robert W. de Forest, 1911",Mexican,The American Wing,Dimensions unavailable,,,Made in,FALSE,FALSE,,,,Tin-glazed earthenware,2019-04-06T05:50:55.597Z,1800,1800–1900,1900,Figure,https://www.metmuseum.org/art/collection/search/3100,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Sculpture', 'Deer']",Deer Figure
3101,41.34.14,[],"Putnam, James Harvey",1803,1803–1855,James Harvey Putnam,1855,,,Maker,,Malden,Metal,"[{'role': 'Maker', 'name': 'James Harvey Putnam'}]",United States,,"Gift of Mrs. J. Insley Blair, in memory of her husband, 1941",American,The American Wing,H. 10 5/8 in. (27 cm),,,Made in,FALSE,TRUE,,,,Pewter,2019-04-06T05:50:56.72Z,1830,1830–55,1855,Bottle,https://www.metmuseum.org/art/collection/search/3101,,,https://images.metmuseum.org/CRDImages/ad/original/123898.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/123898.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,['Utilitarian Objects'],Demijohn
3102,"60.111.196, .207",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:50:57.813Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3102,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3103,"60.111.197, .208",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:50:58.877Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3103,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3104,"60.111.198, .209",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:00.08Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3104,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3105,"60.111.199, .210",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:01.33Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3105,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3106,"60.111.200, .211",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:02.533Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3106,,,https://images.metmuseum.org/CRDImages/ad/original/171512.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/171512.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Chinoiserie', 'Cups', 'Saucers']",Demitasse Cup and Saucer
3107,"60.111.201, .212",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:03.783Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3107,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3108,"60.111.202, .213",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:04.783Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3108,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3109,"60.111.203, .214",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:06.05Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3109,,,https://images.metmuseum.org/CRDImages/ad/original/DP260300.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP260300.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3110,"60.111.204, .215",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:07.3Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3110,,,https://images.metmuseum.org/CRDImages/ad/original/DP260301.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP260301.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Flowers', 'Boats', 'Saucers']",Demitasse Cup and Saucer
3111,"60.111.205, .216",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:08.457Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3111,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3112,"60.111.206, .217",[],,,,,,,,,,,Ceramics,,China,,"Gift of Elizabeth Hazard and Marion H. McVitty, in memory of their mother, Mrs. Lauriston H. Hazard, 1960","Chinese, for American market",The American Wing,"Cup: H. 2 in. (5.1 cm)
Saucer: Diam. 4 1/4 in. (10.8 cm)",,,Made in,FALSE,FALSE,,,,Porcelain,2019-04-06T05:51:09.72Z,1860,ca. 1860–66,1866,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3112,,,,,,,"Metropolitan Museum of Art, New York, NY",,,,,[],Demitasse Cup and Saucer
3113,"69.194.115, .126",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:10.707Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3113,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3114,"69.194.116, .127",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:12.063Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3114,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Flowers', 'Cups', 'Saucers']",Demitasse Cup and Saucer
3115,"69.194.117, .128",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:13.267Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3115,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Flowers', 'Cups', 'Saucers']",Demitasse Cup and Saucer
3116,"69.194.118, .129",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:15.05Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3116,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Flowers', 'Cups', 'Saucers']",Demitasse Cup and Saucer
3117,"69.194.119, .130",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:16.16Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3117,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3118,"69.194.120, .131",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:17.313Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3118,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3119,"69.194.121, .132",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:18.58Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3119,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3120,"69.194.122, .133",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:19.737Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3120,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3121,"69.194.123, .134",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:20.957Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3121,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3122,"69.194.124, .135",[],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:22.22Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3122,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Flowers', 'Cups', 'Saucers']",Demitasse Cup and Saucer
3123,"69.194.125, .188",['https://images.metmuseum.org/CRDImages/ad/original/DP258763.jpg'],Union Porcelain Works,1863,1863–ca. 1922,Union Porcelain Works,1922,,,Maker,,Brooklyn,Ceramics,"[{'role': 'Maker', 'name': 'Union Porcelain Works'}]",United States,,"Gift of Mr. and Mrs. Franklin Chace, 1969",American,The American Wing,"Cup: H. 1 15/16 in. (4.9 cm); Diam. 2 13/16 in. (7.1 cm)
Saucer: Diam. 4 7/8 in. (12.4 cm)",,,Made in,FALSE,TRUE,,,,Porcelain,2019-04-06T05:51:23.47Z,1885,1885–87,1887,Demitasse cup and saucer,https://www.metmuseum.org/art/collection/search/3123,,,https://images.metmuseum.org/CRDImages/ad/original/DP258772.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP258772.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Cups', 'Saucers']",Demitasse Cup and Saucer
3124,1987.242.12,[],"Maher, George Washington",1864,1864–1926,George Washington Maher,1926,,Designed by,Designer,,Providence,Silver,"[{'role': 'Designer', 'name': 'Designed by George Washington Maher'}, {'role': 'Manufacturer', 'name': 'Manufactured by Gorham Manufacturing Company'}]",United States,,"Friends of the American Wing Fund, 1987",American,The American Wing,L. 4 1/4 in. (10.8 cm),,,Made in,FALSE,FALSE,,,,"Silver, silver gilt",2019-04-06T05:51:24.563Z,1912,1912,1912,Spoon,https://www.metmuseum.org/art/collection/search/3124,,,,,New England,,"Metropolitan Museum of Art, New York, NY",,,Rhode Island,,['Cutlery'],Demitasse Spoon
3126,10.125.75,"['https://images.metmuseum.org/CRDImages/ad/original/85T_ACF3133R8.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/8570.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/DP171155.jpg']",,,,,,,,,,Boston,Furniture,,United States,,"Gift of Mrs. Russell Sage, 1909",American,The American Wing,40 x 33 3/4 x 19 in. (101.6 x 85.7 x 48.3 cm),,,Made in,FALSE,TRUE,,,,"Black walnut, ash, white pine, poplar",2019-04-06T05:51:25.69Z,1700,1700–1730,1730,Desk,https://www.metmuseum.org/art/collection/search/3126,,,https://images.metmuseum.org/CRDImages/ad/original/DT235353.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DT235353.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,"['Desks', 'Chests']",Desk
3127,10.125.76,['https://images.metmuseum.org/CRDImages/ad/original/214809.jpg'],,,,,,,,,,Hartford,Furniture,,United States,,"Gift of Mrs. Russell Sage, 1909",American,The American Wing,45 x 39 5/8 x 20 1/4 in. (114.3 x 100.6 x 51.4 cm),,,Possibly made in,FALSE,TRUE,,,,"Cherry, white pine",2019-04-06T05:51:26.813Z,1784,ca. 1787,1787,Desk,https://www.metmuseum.org/art/collection/search/3127,,,https://images.metmuseum.org/CRDImages/ad/original/8571.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/8571.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Connecticut,,['Desks'],Desk
3129,10.125.80,[],,,,,,,,,,Boston,Furniture,,United States,,"Gift of Mrs. Russell Sage, 1909",American,The American Wing,44 3/4 x 47 1/4 x 24 3/4 in. (113.7 x 120 x 62.9 cm),,,Probably made in,FALSE,TRUE,,,,"Mahogany, white pine",2019-04-06T05:51:27.783Z,1760,1760–90,1790,Desk,https://www.metmuseum.org/art/collection/search/3129,,,https://images.metmuseum.org/CRDImages/ad/original/12029.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/12029.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,Massachusetts,,['Desks'],Desk
3132,10.125.708,['https://images.metmuseum.org/CRDImages/ad/original/10670.jpg'],,,,,,,,,,,Furniture,,United States,,"Gift of Mrs. Russell Sage, 1909",American,The American Wing,40 1/2 x 33 3/4 x 20 1/4 in. (102.9 x 85.7 x 51.4 cm),,,Made in,FALSE,TRUE,,,,"Walnut, pine",2019-04-06T05:51:29.003Z,1710,1710–30,1730,Desk,https://www.metmuseum.org/art/collection/search/3132,,,https://images.metmuseum.org/CRDImages/ad/original/85T_ACF3134R6.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/85T_ACF3134R6.jpg,New England,,"Metropolitan Museum of Art, New York, NY",,,,,['Desks'],Desk
